label,kind,selection_score,passes_is_preservation,dev_return_pct,dev_trades,dev_pf,dev_exp_r,dev_exit_eff,dev_dd,oos_return_pct,oos_trades,oos_pf,oos_exp_r,oos_exit_eff,oos_dd,delta_dev_return_pct,delta_dev_trades,delta_oos_return_pct,delta_oos_trades,notes
perturb_strategy_active_cumulative__trend__setup.pullback_max_bars__7,perturbation,75.91716018926604,True,74.39371091826179,53.0,5.306501634281647,0.4803099268843208,0.4886764037311624,4.861318632833472,21.270040222397977,46.0,1.758401793159289,0.2369631384304712,0.40941867370289536,6.086481073899825,7.738744547453834,8.0,-12.469458696858698,7.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__trend__setup.pullback_max_bars__7
ablate_strategy_active_cumulative_to_base__breakout__confirmation.retest_max_bars,ablation,75.9131234714336,False,61.03055137417856,45.0,5.116668333356479,0.4897712169161786,0.4948117284284248,3.846207393448526,32.14124156307319,40.0,2.412885791574628,0.3134230058929791,0.42895017916941286,5.421045134841077,-5.6244149966293975,0.0,-1.5982573561834883,1.0,Revert active cumulative strategy diff to pre-round baseline (builtin:crypto_trader.optimize.breakout_round3_pre_round1.build_pre_round1_config).
perturb_strategy_active_cumulative__breakout__confirmation.retest_max_bars__4,perturbation,75.9131234714336,False,61.03055137417856,45.0,5.116668333356479,0.4897712169161786,0.4948117284284248,3.846207393448526,32.14124156307319,40.0,2.412885791574628,0.3134230058929791,0.42895017916941286,5.421045134841077,-5.6244149966293975,0.0,-1.5982573561834883,1.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__breakout__confirmation.retest_max_bars__5,perturbation,75.9131234714336,False,61.03055137417856,45.0,5.116668333356479,0.4897712169161786,0.4948117284284248,3.846207393448526,32.14124156307319,40.0,2.412885791574628,0.3134230058929791,0.42895017916941286,5.421045134841077,-5.6244149966293975,0.0,-1.5982573561834883,1.0,Perturb active cumulative strategy diff versus pre-round baseline.
targeted_momentum_weak_confirm_need_3,targeted,75.8997055124823,True,67.19673051984259,43.0,6.585796363117875,0.5547409328312713,0.5016780172322891,3.846207393448526,33.89559436290164,38.0,2.5693886487692703,0.35072950186071905,0.42895017916941286,5.310656326460235,0.5417641490346341,-2.0,0.15609544364496486,-1.0,Targeted OOS repair probe.
ablate_strategy_active_cumulative_to_base__breakout__setup.body_ratio_min,ablation,75.89433669843078,False,59.38917767218215,45.0,5.411137559164353,0.43641675849839007,0.49052474524257805,3.846207393448522,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,-7.265788698625805,0.0,0.0,0.0,Revert active cumulative strategy diff to pre-round baseline (builtin:crypto_trader.optimize.breakout_round3_pre_round1.build_pre_round1_config).
ablate_strategy_active_cumulative_to_base__breakout__balance.min_bars_in_zone,ablation,75.88972819017181,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,32.38004573307344,39.0,2.491521653539495,0.33148122314200557,0.4289981401702313,5.4210451348411,0.0,0.0,-1.359453186183238,0.0,"Revert active cumulative strategy diff to pre-round baseline (builtin:crypto_trader.optimize.breakout_round3_pre_round1.build_pre_round1_config). aliases=perturb_strategy_active_cumulative__breakout__balance.min_bars_in_zone__6,ablate_strategy_to_round1__breakout__balance.min_bars_in_zone,ablate_strategy_to_round2__breakout__balance.min_bars_in_zone,perturb_strategy__breakout__balance.min_bars_in_zone__6"
perturb_strategy__momentum__trail.trail_activation_r__0.385,perturbation,75.86924406398921,True,70.00170605503389,45.0,6.6345722358756385,0.5524319530790868,0.5003272522348968,3.846207393448526,32.64012896826392,39.0,2.444182218076972,0.32837861909462834,0.42895017916941286,6.198506257510891,3.3467396842259376,0.0,-1.0993699509927524,0.0,Perturb accepted cumulative strategy field.
perturb_strategy__momentum__trail.trail_activation_r__0.42,perturbation,75.86924406398921,True,69.61602813309032,44.0,5.9082772625118105,0.5625486935837739,0.5088084927123746,3.846207393448526,32.64012896826392,39.0,2.444182218076972,0.32837861909462834,0.42895017916941286,6.198506257510891,2.9610617622823696,-1.0,-1.0993699509927524,0.0,Perturb accepted cumulative strategy field.
perturb_risk_breakout_0.95,perturbation,75.845124753137,False,63.4346146899478,45.0,6.193065751291763,0.5264376460104578,0.5016298044946584,3.8462073934485357,32.20715765872389,39.0,2.5071275174328687,0.34007562361563126,0.42895017916941286,5.181748986479507,-3.220351680860155,0.0,-1.5323412605327889,0.0,
ablate_strategy_active_cumulative_to_base__trend__exits.time_stop_min_progress_r,ablation,75.8387299161073,True,67.28344485270279,45.0,6.3704664512959654,0.5294355178453026,0.49120626801743666,3.846207393448526,32.500305589798025,39.0,2.5172766561638036,0.3224457671600381,0.3759270029760133,5.611093164018265,0.628478481894831,0.0,-1.2391933294586508,0.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml).
perturb_risk_all_1.10,perturbation,75.8365142410362,False,63.08482242757606,45.0,6.348577147109592,0.5264376460104578,0.5016298044946584,3.6805285146984406,32.13041957743949,39.0,2.556986007940733,0.3400756236156312,0.42895017916941286,5.201239387905294,-3.5701439432318978,0.0,-1.6090793418171856,0.0,
ablate_portfolio_field__risk_scale.trend,ablation,75.79504492518797,False,62.302458738813705,45.0,6.318718737708413,0.5264376460104578,0.5016298044946584,3.3487620058290237,32.485690031552394,39.0,2.5256701053646347,0.3400756236156312,0.42895017916941286,5.183652375089427,-4.35250763199425,0.0,-1.253808887704281,0.0,Remove current policy key risk_scale.trend.
perturb_risk_trend_1.00,perturbation,75.79504492518797,False,62.302458738813705,45.0,6.318718737708413,0.5264376460104578,0.5016298044946584,3.3487620058290237,32.485690031552394,39.0,2.5256701053646347,0.3400756236156312,0.42895017916941286,5.183652375089427,-4.35250763199425,0.0,-1.253808887704281,0.0,
ablate_portfolio_field__risk_scale.momentum,ablation,75.77982112794683,False,63.04162988069974,45.0,6.506906952951084,0.5264376460104578,0.5016298044946584,3.846207393448526,31.681410051304148,39.0,2.645211087617528,0.3400756236156312,0.42895017916941286,5.236017216726953,-3.6133364901082174,0.0,-2.0580888679525273,0.0,Remove current policy key risk_scale.momentum.
perturb_risk_momentum_1.00,perturbation,75.77982112794683,False,63.04162988069974,45.0,6.506906952951084,0.5264376460104578,0.5016298044946584,3.846207393448526,31.681410051304148,39.0,2.645211087617528,0.3400756236156312,0.42895017916941286,5.236017216726953,-3.6133364901082174,0.0,-2.0580888679525273,0.0,
ablate_strategy_active_cumulative_to_base__trend__reentry.max_wait_bars,ablation,75.77484635876758,True,65.15407698205509,45.0,6.245777615911179,0.5264376460104578,0.5016298044946584,3.846207393448526,33.76154226572416,38.0,2.5556997421862326,0.34903754119627944,0.42895017916941286,5.4210451348411,-1.5008893887528671,0.0,0.02204334646748407,-1.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml).
perturb_strategy__momentum__confirmation.volume_threshold_mult__0.88,perturbation,75.7607155798433,False,55.07428814677807,45.0,4.74237306059099,0.43496262147674963,0.49479881347175775,5.100746408919009,33.32764589424379,40.0,2.5156496971708178,0.3267627157325424,0.42895017916941286,5.421045134841108,-11.580678224029882,0.0,-0.41185302501288845,1.0,Perturb accepted cumulative strategy field.
ablate_strategy_active_cumulative_to_base__trend__confirmation.enforce_volume_on_trigger,ablation,75.75873338637226,True,67.70025203573107,44.0,6.826183605328099,0.5434267348962085,0.5016298044946584,3.846207393448526,33.738949978179036,38.0,2.5532913278748524,0.34903754119627944,0.42895017916941286,5.4210451348411,1.0452856649231137,-1.0,-0.0005489410776391423,-1.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml). aliases=perturb_strategy_active_cumulative__trend__confirmation.enforce_volume_on_trigger__False
ablate_strategy_active_cumulative_to_base__trend__confirmation.require_volume_confirm,ablation,75.75873338637226,True,67.70025203573107,44.0,6.826183605328099,0.5434267348962085,0.5016298044946584,3.846207393448526,33.738949978179036,38.0,2.5532913278748524,0.34903754119627944,0.42895017916941286,5.4210451348411,1.0452856649231137,-1.0,-0.0005489410776391423,-1.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml). aliases=perturb_strategy_active_cumulative__trend__confirmation.require_volume_confirm__False
targeted_trend_sol_short_only,targeted,75.7007073118964,True,68.33352357216933,43.0,7.102697229311705,0.5591994011238024,0.5016298044946584,3.846207393448526,34.94994110431528,37.0,2.684232067014702,0.36707070142829706,0.42895017916941286,4.647685466035636,1.6785572013613717,-2.0,1.2104421850586036,-2.0,Targeted OOS repair probe.
ablate_strategy_active_cumulative_to_base__trend__setup.require_orderly_pullback,ablation,75.69692670918899,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,32.3591307665871,39.0,2.4072746440510127,0.3307117798774116,0.42895017916941286,5.4210451348411,0.0,0.0,-1.3803681526695755,0.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml). aliases=perturb_strategy_active_cumulative__trend__setup.require_orderly_pullback__False
perturb_strategy_active_cumulative__trend__setup.orderly_max_countertrend_volume_ratio__0.99,perturbation,75.62240011101159,True,64.26729445375334,44.0,6.185347737207337,0.526723497172224,0.5030656417178935,3.846207393448526,34.858261711216414,37.0,2.6737407803099527,0.3664326497101923,0.42895017916941286,4.647685466035636,-2.387671917054618,-1.0,1.118762791959739,-2.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__trend__setup.orderly_max_countertrend_volume_ratio__0.99
ablate_strategy_to_round1__trend__setup.orderly_max_countertrend_volume_ratio,ablation,75.62240011101159,True,64.26729445375334,44.0,6.185347737207337,0.526723497172224,0.5030656417178935,3.846207393448526,34.858261711216414,37.0,2.6737407803099527,0.3664326497101923,0.42895017916941286,4.647685466035636,-2.387671917054618,-1.0,1.118762791959739,-2.0,Revert one cumulative accepted strategy field to round 1. aliases=ablate_strategy_to_round1__trend__setup.orderly_max_countertrend_volume_ratio
perturb_strategy_active_cumulative__breakout__risk.risk_pct_b__0.022218,perturbation,75.58917626394947,False,62.917387108281,45.0,6.173334085655233,0.5264376460104578,0.5016298044946584,3.8462073934485406,31.935505014086434,39.0,2.4987891921651397,0.3400756236156312,0.42895017916941286,5.1392499905305495,-3.737579262526957,0.0,-1.8039939051702412,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__breakout__risk.max_risk_pct__0.021,perturbation,75.53116234263194,True,64.52162839090917,45.0,6.320465186799392,0.5264376460104578,0.5016298044946584,3.8462073934485392,31.39183320443178,39.0,2.4819422576673484,0.3400756236156312,0.42895017916941286,5.054124374020031,-2.1333379798987835,0.0,-2.3476657148248954,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
ablate_strategy_to_round2__momentum__risk.risk_pct_b,ablation,75.50043006839091,False,62.008963417576915,45.0,6.5400401873223775,0.5264376460104578,0.5016298044946584,3.846207393448526,31.37796124551777,39.0,2.6846444055984353,0.3400756236156312,0.42895017916941286,5.183090337629484,-4.64600295323104,0.0,-2.361537673738905,0.0,Revert field to value before accepted strategy round 3.
ablate_strategy_active_cumulative_to_base__trend__risk.max_risk_pct,ablation,75.4534806835733,False,61.10830496218498,45.0,6.316885288463199,0.5264376460104578,0.5016298044946584,3.2103641362694413,32.311682588134545,39.0,2.517805223074631,0.3400756236156312,0.42895017916941275,5.117709911242589,-5.546661408622974,0.0,-1.4278163311221306,0.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml).
perturb_strategy_active_cumulative__trend__stops.min_stop_atr__1.65,perturbation,75.4437175342635,False,62.648375113097956,45.0,6.266035751520211,0.5065947805300651,0.4877529432588394,4.009932394120044,32.285744540534914,39.0,2.5081778448474945,0.3242115458801696,0.40061924312151753,5.257891873361742,-4.006591257709999,0.0,-1.4537543787217615,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__breakout__symbol_filter.eth_relaxed_body_direction__short_only,perturbation,75.41926601738372,False,57.01382426694688,45.0,4.953076468722271,0.4449125515577083,0.4935313621856596,3.846207393448526,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,-9.641142103861078,0.0,0.0,0.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__breakout__symbol_filter.eth_relaxed_body_direction__short_only
perturb_strategy_active_cumulative__breakout__profile.lookback_bars__37,perturbation,75.41403091813278,False,56.9876487706922,43.0,4.853787996725095,0.5031715293198987,0.5121492072581504,3.8462073934485357,33.739498919256675,39.0,2.5531918767231168,0.3400756236156312,0.42895017916941286,5.4210451348411,-9.667317600115751,-2.0,0.0,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
perturb_strategy_active_cumulative__breakout__balance.dedup_atr_frac__0.385,perturbation,75.31499852485926,False,59.25400971132668,44.0,5.819904328068131,0.47665725979787693,0.4903052680794212,3.846207393448521,32.943079716360835,39.0,2.5220563169964523,0.3349742980323436,0.42712821376618093,5.421045134841056,-7.400956659481274,-1.0,-0.7964192028958408,0.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__breakout__balance.dedup_atr_frac__0.385
targeted_risk_momentum_down_trend_breakout_up,targeted,75.28124466344191,False,61.300782501650076,45.0,6.641537216163311,0.5264376460104578,0.5016298044946584,3.846207393448527,30.996015864612957,39.0,2.7413561399428223,0.3400756236156312,0.4289501791694129,5.218427397303475,-5.354183869157879,0.0,-2.7434830546437183,0.0,Targeted OOS repair probe.
perturb_risk_trend_0.95,perturbation,75.28111918884153,False,60.87024626953696,45.0,6.316458972756691,0.5264376460104578,0.5016298044946584,3.1826730853842764,32.06842283417701,39.0,2.516245283462939,0.3400756236156312,0.42895017916941286,5.104521420812766,-5.784720101270992,0.0,-1.6710760850796689,0.0,
perturb_risk_momentum_0.95,perturbation,75.26805938170385,False,61.849182226437925,45.0,6.573495272086548,0.5264376460104578,0.5016298044946584,3.846207393448526,30.994996395998065,39.0,2.680178393748731,0.3400756236156312,0.42895017916941286,5.172423617602799,-4.80578414437003,0.0,-2.7445025232586104,0.0,
ablate_strategy_to_round1__momentum__exits.mfe_retrace_exit_enabled,ablation,75.23691480237883,True,66.68159481814969,45.0,6.323129646285404,0.5266432340666655,0.49406478550017746,3.846207393448526,31.654883446932768,39.0,2.4726686138858356,0.3174519917300435,0.4105901233499404,5.4210451348411155,0.02662844734173575,0.0,-2.0846154723239074,0.0,"Revert one cumulative accepted strategy field to round 1. aliases=ablate_strategy_to_round1__momentum__exits.mfe_retrace_exit_enabled,perturb_strategy__momentum__exits.mfe_retrace_exit_enabled__False"
perturb_strategy_active_cumulative__trend__trail.trail_activation_bars__2,perturbation,75.22776845090901,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,31.748987535614287,39.0,2.36184806022065,0.3266432534811429,0.42895017916941286,6.828710692387128,0.0,0.0,-1.9905113836423887,0.0,Perturb active cumulative strategy diff versus pre-round baseline. aliases=perturb_strategy__trend__trail.trail_activation_bars__2
perturb_dd_tiers_tighter,perturbation,75.19359529381893,True,66.65496637080795,45.0,6.321492107306187,0.5264376460104578,0.5016298044946584,3.846207393448526,30.871302810533148,39.0,2.4432913317355016,0.3400756236156312,0.42895017916941286,5.033163009440248,0.0,0.0,-2.8681961087235273,0.0,
ablate_strategy_active_cumulative_to_base__trend__setup.orderly_max_countertrend_volume_ratio,ablation,75.18138317059731,False,61.94988166873661,43.0,6.048808661896544,0.5270559757038716,0.5029660222130358,3.846207393448526,34.858261711216414,37.0,2.6737407803099527,0.3664326497101923,0.42895017916941286,4.647685466035636,-4.705084702071346,-2.0,1.118762791959739,-2.0,Revert active cumulative strategy diff to pre-round baseline (C:\Users\sehyu\Documents\Other\Projects\crypto_trader\config\trend_pre_round1.yaml).
perturb_strategy__momentum__exits.proof_lock_trigger_r__0.36,perturbation,75.14978104432079,False,56.317366043530136,45.0,5.497283561315306,0.44556005079238103,0.4959576841677522,3.846207393448526,33.59053018380143,39.0,2.536751496096097,0.3388073903157475,0.42895017916941286,5.4210451348411,-10.33760032727782,0.0,-0.1489687354552487,0.0,Perturb accepted cumulative strategy field.
perturb_strategy__momentum__risk.risk_pct_b__0.012,perturbation,75.1411560802627,False,61.09059163441341,45.0,6.587419494745696,0.5264376460104578,0.5016298044946584,3.846207393448526,30.904193954603294,39.0,2.7152864125793026,0.3400756236156312,0.4289501791694129,5.133797216750187,-5.564374736394548,0.0,-2.835304964653382,0.0,Perturb accepted cumulative strategy field.
perturb_strategy_active_cumulative__trend__risk.max_risk_pct__0.0192,perturbation,75.07768768513596,False,60.015361365804885,45.0,6.3147547282387455,0.5264376460104578,0.5016298044946584,3.082953545679819,32.0263088863049,39.0,2.510546508951386,0.3400756236156312,0.42895017916941286,5.057042866066644,-6.6396050050030695,0.0,-1.713190032951772,0.0,Perturb active cumulative strategy diff versus pre-round baseline.
